Rank	 Gene_Name	 Estimated_Lhat	 BF	 L2-norm	 Nmiss
14508	 G13796	 2	 1.076754e-07	 5.530098e+02	 0
14509	 G9260	 2	 1.081190e-07	 5.518188e+02	 0
14510	 G13723	 2	 1.081820e-07	 5.541052e+02	 0
14511	 G8953	 2	 1.083451e-07	 5.491110e+02	 0
14512	 G9008	 2	 1.084357e-07	 5.548872e+02	 0
14513	 G13498	 2	 1.084668e-07	 5.523490e+02	 0
14514	 G17113	 2	 1.091645e-07	 5.525738e+02	 0
14515	 G17176	 2	 1.092546e-07	 5.511935e+02	 0
14516	 G21073	 2	 1.095708e-07	 5.509860e+02	 0
14517	 G10184	 2	 1.098646e-07	 5.510862e+02	 0
14518	 G12803	 2	 1.098695e-07	 5.519707e+02	 0
14519	 G2802	 2	 1.099212e-07	 5.515468e+02	 0
14520	 G6770	 2	 1.100874e-07	 5.507566e+02	 0
14521	 G4223	 2	 1.101552e-07	 5.542664e+02	 0
14522	 G13362	 2	 1.103798e-07	 5.527408e+02	 0
14523	 G16442	 2	 1.106286e-07	 5.520666e+02	 0
14524	 G6567	 2	 1.106544e-07	 5.492329e+02	 0
14525	 G7208	 2	 1.108526e-07	 5.532999e+02	 0
14526	 G5985	 2	 1.113164e-07	 5.530717e+02	 0
14527	 G17345	 2	 1.113166e-07	 5.505257e+02	 0
14528	 G11302	 2	 1.118402e-07	 5.499225e+02	 0
14529	 G19565	 2	 1.119319e-07	 5.516134e+02	 0
14530	 G11409	 2	 1.121909e-07	 5.498945e+02	 0
14531	 G6485	 2	 1.125306e-07	 5.460964e+02	 0
14532	 G8535	 2	 1.126118e-07	 5.512841e+02	 0
14533	 G5051	 2	 1.129150e-07	 5.548197e+02	 0
14534	 G13490	 2	 1.133722e-07	 5.495702e+02	 0
14535	 G3800	 2	 1.135791e-07	 5.488104e+02	 0
14536	 G19076	 2	 1.138132e-07	 5.488925e+02	 0
14537	 G4992	 2	 1.139019e-07	 5.479744e+02	 0
14538	 G2596	 2	 1.139710e-07	 5.479899e+02	 0
14539	 G16581	 2	 1.143142e-07	 5.499965e+02	 0
14540	 G9555	 2	 1.149203e-07	 5.471216e+02	 0
14541	 G9621	 2	 1.151130e-07	 5.507611e+02	 0
14542	 G9627	 2	 1.151347e-07	 5.494881e+02	 0
14543	 G4682	 2	 1.158499e-07	 5.500014e+02	 0
14544	 G12863	 2	 1.159077e-07	 5.499266e+02	 0
14545	 G10286	 2	 1.163376e-07	 5.475411e+02	 0
14546	 G11153	 2	 1.164858e-07	 5.467425e+02	 0
14547	 G21907	 2	 1.167727e-07	 5.472520e+02	 0
14548	 G6257	 2	 1.168801e-07	 5.498908e+02	 0
14549	 G19740	 2	 1.168906e-07	 5.491038e+02	 0
14550	 G14057	 2	 1.171258e-07	 5.456401e+02	 0
14551	 G2828	 2	 1.176112e-07	 5.480614e+02	 0
14552	 G6097	 2	 1.176511e-07	 5.482551e+02	 0
14553	 G16161	 2	 1.177199e-07	 5.476959e+02	 0
14554	 G5579	 2	 1.177581e-07	 5.465134e+02	 0
14555	 G18895	 2	 1.179565e-07	 5.480126e+02	 0
14556	 G2169	 2	 1.181405e-07	 5.486894e+02	 0
14557	 G3156	 2	 1.181607e-07	 5.489314e+02	 0
14558	 G11482	 2	 1.182168e-07	 5.487198e+02	 0
14559	 G1479	 2	 1.182501e-07	 5.458078e+02	 0
14560	 G14312	 2	 1.182974e-07	 5.531326e+02	 0
14561	 G22567	 2	 1.185963e-07	 5.490555e+02	 0
14562	 G7638	 2	 1.186330e-07	 5.482261e+02	 0
14563	 G5877	 2	 1.187939e-07	 5.499661e+02	 0
14564	 G4466	 2	 1.188972e-07	 5.478149e+02	 0
14565	 G20292	 2	 1.189248e-07	 5.465703e+02	 0
14566	 G1856	 2	 1.190311e-07	 5.447361e+02	 0
14567	 G9297	 2	 1.192266e-07	 5.520224e+02	 0
14568	 G8951	 2	 1.194555e-07	 5.477746e+02	 0
14569	 G17628	 2	 1.195327e-07	 5.498022e+02	 0
14570	 G9890	 2	 1.195576e-07	 5.476141e+02	 0
14571	 G5559	 2	 1.195644e-07	 5.457096e+02	 0
14572	 G19566	 2	 1.199218e-07	 5.443110e+02	 0
14573	 G6536	 2	 1.202858e-07	 5.463058e+02	 0
14574	 G13065	 2	 1.203019e-07	 5.448299e+02	 0
14575	 G11346	 2	 1.205423e-07	 5.508725e+02	 0
14576	 G7330	 2	 1.205542e-07	 5.488673e+02	 0
14577	 G9789	 2	 1.209142e-07	 5.467043e+02	 0
14578	 G20144	 2	 1.213746e-07	 5.462076e+02	 0
14579	 G13083	 2	 1.214253e-07	 5.456268e+02	 0
14580	 G6413	 2	 1.214654e-07	 5.475554e+02	 0
14581	 G4969	 2	 1.223685e-07	 5.487710e+02	 0
14582	 G15700	 2	 1.227442e-07	 5.469460e+02	 0
14583	 G19023	 2	 1.229668e-07	 5.496956e+02	 0
14584	 G9759	 2	 1.230579e-07	 5.427924e+02	 0
14585	 G7425	 2	 1.236263e-07	 5.466137e+02	 0
14586	 G2982	 2	 1.239884e-07	 5.445643e+02	 0
14587	 G15298	 2	 1.245346e-07	 5.436753e+02	 0
14588	 G2170	 2	 1.247243e-07	 5.472985e+02	 0
14589	 G9946	 2	 1.249143e-07	 5.442878e+02	 0
14590	 G1374	 2	 1.253044e-07	 5.450672e+02	 0
14591	 G14684	 2	 1.253394e-07	 5.475597e+02	 0
14592	 G22105	 2	 1.257430e-07	 5.443195e+02	 0
14593	 G3269	 2	 1.259649e-07	 5.435312e+02	 0
14594	 G6997	 2	 1.259953e-07	 5.454153e+02	 0
14595	 G18317	 2	 1.260350e-07	 5.432886e+02	 0
14596	 G13354	 2	 1.262622e-07	 5.428085e+02	 0
14597	 G15505	 2	 1.264330e-07	 5.431248e+02	 0
14598	 G5658	 2	 1.264919e-07	 5.443481e+02	 0
14599	 G7755	 2	 1.265415e-07	 5.448939e+02	 0
14600	 G15717	 2	 1.266572e-07	 5.539274e+02	 0
14601	 G14213	 2	 1.267869e-07	 5.452643e+02	 0
14602	 G7111	 2	 1.270741e-07	 5.459414e+02	 0
14603	 G18223	 2	 1.271848e-07	 5.386107e+02	 0
14604	 G11563	 2	 1.275626e-07	 5.428239e+02	 0
14605	 G15691	 2	 1.277064e-07	 5.452246e+02	 0
14606	 G18340	 2	 1.277937e-07	 5.447547e+02	 0
14607	 G19541	 2	 1.278189e-07	 5.444785e+02	 0
14608	 G10199	 2	 1.280268e-07	 5.445397e+02	 0
14609	 G9818	 2	 1.281278e-07	 5.457741e+02	 0
14610	 G4161	 2	 1.285517e-07	 5.457487e+02	 0
14611	 G14945	 2	 1.285555e-07	 5.444241e+02	 0
14612	 G20566	 2	 1.286069e-07	 5.430588e+02	 0
14613	 G3894	 2	 1.287180e-07	 5.435041e+02	 0
14614	 G18426	 2	 1.289312e-07	 5.447040e+02	 0
14615	 G6092	 2	 1.293049e-07	 5.448318e+02	 0
14616	 G20555	 2	 1.293116e-07	 5.431317e+02	 0
14617	 G8520	 2	 1.293621e-07	 5.468520e+02	 0
14618	 G22134	 2	 1.299816e-07	 5.461663e+02	 0
14619	 G4317	 2	 1.300826e-07	 5.441542e+02	 0
14620	 G13008	 2	 1.301381e-07	 5.472068e+02	 0
14621	 G975	 2	 1.303210e-07	 5.431825e+02	 0
14622	 G21740	 2	 1.303943e-07	 5.430423e+02	 0
14623	 G19126	 2	 1.305755e-07	 5.451110e+02	 0
14624	 G8748	 2	 1.305787e-07	 5.432049e+02	 0
14625	 G5576	 2	 1.306705e-07	 5.433279e+02	 0
14626	 G11568	 2	 1.307908e-07	 5.412927e+02	 0
14627	 G11628	 2	 1.307953e-07	 5.432925e+02	 0
14628	 G15206	 2	 1.308215e-07	 5.419678e+02	 0
14629	 G4933	 2	 1.309524e-07	 5.431960e+02	 0
14630	 G2413	 2	 1.311669e-07	 5.452183e+02	 0
14631	 G3595	 2	 1.313560e-07	 5.433189e+02	 0
14632	 G3857	 2	 1.318067e-07	 5.415072e+02	 0
14633	 G4523	 2	 1.318235e-07	 5.410167e+02	 0
14634	 G15730	 2	 1.318759e-07	 5.420993e+02	 0
14635	 G10182	 2	 1.318841e-07	 5.416079e+02	 0
14636	 G8791	 2	 1.320018e-07	 5.439147e+02	 0
14637	 G3113	 2	 1.320131e-07	 5.395975e+02	 0
14638	 G17149	 2	 1.320163e-07	 5.388256e+02	 0
14639	 G6400	 2	 1.324256e-07	 5.436932e+02	 0
14640	 G13105	 2	 1.330704e-07	 5.408403e+02	 0
14641	 G18487	 2	 1.339421e-07	 5.423414e+02	 0
14642	 G11801	 2	 1.340233e-07	 5.376008e+02	 0
14643	 G4231	 2	 1.341182e-07	 5.437129e+02	 0
14644	 G3915	 2	 1.341207e-07	 5.433446e+02	 0
14645	 G2107	 2	 1.343624e-07	 5.409880e+02	 0
14646	 G17685	 2	 1.345302e-07	 5.418972e+02	 0
14647	 G21552	 2	 1.347335e-07	 5.413067e+02	 0
14648	 G134	 2	 1.349666e-07	 5.388116e+02	 0
14649	 G4228	 2	 1.351903e-07	 5.412171e+02	 0
14650	 G5555	 2	 1.356110e-07	 5.420377e+02	 0
14651	 G20078	 2	 1.360264e-07	 5.352517e+02	 0
14652	 G7179	 2	 1.360407e-07	 5.392834e+02	 0
14653	 G6059	 2	 1.364593e-07	 5.396290e+02	 0
14654	 G1759	 2	 1.366506e-07	 5.392199e+02	 0
14655	 G4973	 2	 1.367281e-07	 5.382329e+02	 0
14656	 G17786	 2	 1.367476e-07	 5.407095e+02	 0
14657	 G20877	 2	 1.373311e-07	 5.391389e+02	 0
14658	 G2868	 2	 1.373340e-07	 5.388118e+02	 0
14659	 G11708	 2	 1.373868e-07	 5.423300e+02	 0
14660	 G4380	 2	 1.374254e-07	 5.390045e+02	 0
14661	 G6100	 2	 1.377906e-07	 5.396971e+02	 0
14662	 G14990	 2	 1.378075e-07	 5.402050e+02	 0
14663	 G10110	 2	 1.378626e-07	 5.368758e+02	 0
14664	 G18619	 2	 1.379558e-07	 5.406597e+02	 0
14665	 G12681	 2	 1.383242e-07	 5.425307e+02	 0
14666	 G3201	 2	 1.385793e-07	 5.414514e+02	 0
14667	 G2376	 2	 1.387537e-07	 5.411144e+02	 0
14668	 G18002	 2	 1.388343e-07	 5.392321e+02	 0
14669	 G7487	 2	 1.388400e-07	 5.402164e+02	 0
14670	 G6159	 2	 1.390261e-07	 5.380599e+02	 0
14671	 G20604	 2	 1.392704e-07	 5.386856e+02	 0
14672	 G15436	 2	 1.395858e-07	 5.460400e+02	 0
14673	 G14632	 2	 1.398769e-07	 5.387713e+02	 0
14674	 G4738	 2	 1.400253e-07	 5.405157e+02	 0
14675	 G4017	 2	 1.400360e-07	 5.355688e+02	 0
14676	 G15793	 2	 1.403954e-07	 5.396745e+02	 0
14677	 G1267	 2	 1.404452e-07	 5.412624e+02	 0
14678	 G2140	 2	 1.407498e-07	 5.371727e+02	 0
14679	 G5719	 2	 1.408065e-07	 5.374505e+02	 0
14680	 G22649	 2	 1.408366e-07	 5.414601e+02	 0
14681	 G1266	 2	 1.410910e-07	 5.392391e+02	 0
14682	 G14119	 2	 1.414173e-07	 5.410438e+02	 0
14683	 G9236	 2	 1.414268e-07	 5.371974e+02	 0
14684	 G20730	 2	 1.415157e-07	 5.413502e+02	 0
14685	 G2494	 2	 1.418863e-07	 5.404569e+02	 0
14686	 G5481	 2	 1.419111e-07	 5.386620e+02	 0
14687	 G1490	 2	 1.420872e-07	 5.387106e+02	 0
14688	 G18633	 2	 1.425141e-07	 5.392654e+02	 0
14689	 G18526	 2	 1.428282e-07	 5.393830e+02	 0
14690	 G11202	 2	 1.429323e-07	 5.385044e+02	 0
14691	 G1969	 2	 1.434070e-07	 5.381207e+02	 0
14692	 G3852	 2	 1.436780e-07	 5.380824e+02	 0
14693	 G20929	 2	 1.437140e-07	 5.374254e+02	 0
14694	 G14976	 2	 1.439496e-07	 5.371575e+02	 0
14695	 G813	 2	 1.442019e-07	 5.378789e+02	 0
14696	 G2215	 2	 1.442611e-07	 5.399357e+02	 0
14697	 G4584	 2	 1.446714e-07	 5.362072e+02	 0
14698	 G6588	 2	 1.449422e-07	 5.391579e+02	 0
14699	 G2795	 2	 1.451052e-07	 5.361620e+02	 0
14700	 G21067	 2	 1.457984e-07	 5.392800e+02	 0
14701	 G1380	 2	 1.463475e-07	 5.378488e+02	 0
14702	 G5889	 2	 1.468217e-07	 5.351949e+02	 0
14703	 G5512	 2	 1.469878e-07	 5.346505e+02	 0
14704	 G1309	 2	 1.471641e-07	 5.347832e+02	 0
14705	 G6293	 2	 1.472292e-07	 5.365839e+02	 0
14706	 G15729	 2	 1.479593e-07	 5.353971e+02	 0
14707	 G11411	 2	 1.482025e-07	 5.363233e+02	 0
14708	 G6462	 2	 1.485701e-07	 5.374280e+02	 0
14709	 G6592	 2	 1.486969e-07	 5.365251e+02	 0
14710	 G1362	 2	 1.487103e-07	 5.338696e+02	 0
14711	 G12000	 2	 1.489822e-07	 5.364776e+02	 0
14712	 G9464	 2	 1.494315e-07	 5.365710e+02	 0
14713	 G9605	 2	 1.497227e-07	 5.359302e+02	 0
14714	 G5141	 2	 1.497625e-07	 5.412280e+02	 0
14715	 G15567	 2	 1.499057e-07	 5.297894e+02	 0
14716	 G9982	 2	 1.504083e-07	 5.366937e+02	 0
14717	 G14879	 2	 1.505777e-07	 5.363118e+02	 0
14718	 G14254	 2	 1.506542e-07	 5.353415e+02	 0
14719	 G4521	 2	 1.506561e-07	 5.334720e+02	 0
14720	 G9256	 2	 1.509339e-07	 5.349990e+02	 0
14721	 G6125	 2	 1.515151e-07	 5.369737e+02	 0
14722	 G5861	 2	 1.517419e-07	 5.356085e+02	 0
14723	 G15443	 2	 1.520188e-07	 5.372637e+02	 0
14724	 G2192	 2	 1.529174e-07	 5.408312e+02	 0
14725	 G20990	 2	 1.529568e-07	 5.342057e+02	 0
14726	 G4315	 2	 1.529918e-07	 5.344069e+02	 0
14727	 G11929	 2	 1.532252e-07	 5.354164e+02	 0
14728	 G19547	 2	 1.532907e-07	 5.353855e+02	 0
14729	 G18896	 2	 1.543268e-07	 5.342674e+02	 0
14730	 G19518	 2	 1.548623e-07	 5.349774e+02	 0
14731	 G1945	 2	 1.550121e-07	 5.329104e+02	 0
14732	 G18822	 2	 1.555342e-07	 5.345937e+02	 0
14733	 G18381	 2	 1.561506e-07	 5.341706e+02	 0
14734	 G16174	 2	 1.565109e-07	 5.342295e+02	 0
14735	 G11592	 2	 1.566356e-07	 5.314424e+02	 0
14736	 G7463	 2	 1.566749e-07	 5.313081e+02	 0
14737	 G5941	 2	 1.569163e-07	 5.337662e+02	 0
14738	 G7671	 2	 1.571361e-07	 5.325887e+02	 0
14739	 G11192	 2	 1.576869e-07	 5.359115e+02	 0
14740	 G6626	 2	 1.578570e-07	 5.333985e+02	 0
14741	 G10732	 2	 1.580922e-07	 5.324192e+02	 0
14742	 G9065	 2	 1.585556e-07	 5.325847e+02	 0
14743	 G14096	 2	 1.586026e-07	 5.330851e+02	 0
14744	 G14599	 2	 1.589177e-07	 5.353559e+02	 0
14745	 G1693	 2	 1.589619e-07	 5.334982e+02	 0
14746	 G3732	 2	 1.593348e-07	 5.332661e+02	 0
14747	 G3592	 2	 1.594483e-07	 5.341092e+02	 0
14748	 G14097	 2	 1.602014e-07	 5.326168e+02	 0
14749	 G3071	 2	 1.604177e-07	 5.342123e+02	 0
14750	 G7610	 2	 1.610310e-07	 5.288370e+02	 0
14751	 G16232	 2	 1.613881e-07	 5.315291e+02	 0
14752	 G7379	 2	 1.619312e-07	 5.323909e+02	 0
14753	 G7120	 2	 1.621324e-07	 5.322944e+02	 0
14754	 G16066	 2	 1.623492e-07	 5.328035e+02	 0
14755	 G6304	 2	 1.623706e-07	 5.313218e+02	 0
14756	 G22202	 2	 1.627393e-07	 5.315901e+02	 0
14757	 G5654	 2	 1.627598e-07	 5.316951e+02	 0
14758	 G12860	 2	 1.628612e-07	 5.319637e+02	 0
14759	 G20545	 2	 1.629442e-07	 5.307627e+02	 0
14760	 G17704	 2	 1.635881e-07	 5.319355e+02	 0
14761	 G6113	 2	 1.642626e-07	 5.321752e+02	 0
14762	 G20241	 2	 1.646580e-07	 5.305714e+02	 0
14763	 G17330	 2	 1.650477e-07	 5.321613e+02	 0
14764	 G7174	 2	 1.650563e-07	 5.358413e+02	 0
14765	 G6176	 2	 1.667445e-07	 5.338837e+02	 0
14766	 G7534	 2	 1.671004e-07	 5.254236e+02	 0
14767	 G4098	 2	 1.671911e-07	 5.372329e+02	 0
14768	 G19038	 2	 1.681191e-07	 5.298058e+02	 0
14769	 G9241	 2	 1.683219e-07	 5.312868e+02	 0
14770	 G17640	 2	 1.685032e-07	 5.334494e+02	 0
14771	 G927	 2	 1.688578e-07	 5.288287e+02	 0
14772	 G5122	 2	 1.695606e-07	 5.282846e+02	 0
14773	 G19351	 2	 1.696152e-07	 5.287972e+02	 0
14774	 G18261	 2	 1.698540e-07	 5.300564e+02	 0
14775	 G14515	 2	 1.700223e-07	 5.271153e+02	 0
14776	 G2583	 2	 1.704514e-07	 5.284714e+02	 0
14777	 G16025	 2	 1.707934e-07	 5.302844e+02	 0
14778	 G2716	 2	 1.710392e-07	 5.301721e+02	 0
14779	 G1459	 2	 1.711944e-07	 5.304074e+02	 0
14780	 G6151	 2	 1.713480e-07	 5.291475e+02	 0
14781	 G6064	 2	 1.717361e-07	 5.291313e+02	 0
14782	 G10323	 2	 1.720424e-07	 5.272610e+02	 0
14783	 G18313	 2	 1.727860e-07	 5.300345e+02	 0
14784	 G11546	 2	 1.730110e-07	 5.305963e+02	 0
14785	 G20035	 2	 1.741706e-07	 5.263972e+02	 0
14786	 G18390	 2	 1.742858e-07	 5.275829e+02	 0
14787	 G15122	 2	 1.743241e-07	 5.271997e+02	 0
14788	 G3044	 2	 1.751867e-07	 5.292260e+02	 0
14789	 G10413	 2	 1.753853e-07	 5.252672e+02	 0
14790	 G11218	 2	 1.757611e-07	 5.305455e+02	 0
14791	 G15131	 2	 1.762914e-07	 5.300978e+02	 0
14792	 G7195	 2	 1.768375e-07	 5.295568e+02	 0
14793	 G9094	 2	 1.769121e-07	 5.262978e+02	 0
14794	 G5830	 2	 1.769455e-07	 5.262597e+02	 0
14795	 G21947	 2	 1.771601e-07	 5.269280e+02	 0
14796	 G11718	 2	 1.773428e-07	 5.274602e+02	 0
14797	 G3108	 2	 1.773880e-07	 5.279644e+02	 0
14798	 G17776	 2	 1.774854e-07	 5.305102e+02	 0
14799	 G19925	 2	 1.778442e-07	 5.262386e+02	 0
14800	 G19377	 2	 1.778767e-07	 5.274347e+02	 0
14801	 G13204	 2	 1.782984e-07	 5.269321e+02	 0
14802	 G542	 2	 1.784671e-07	 5.282154e+02	 0
14803	 G8920	 2	 1.787456e-07	 5.301259e+02	 0
14804	 G22211	 2	 1.790038e-07	 5.291587e+02	 0
14805	 G4030	 2	 1.798456e-07	 5.257993e+02	 0
14806	 G7951	 2	 1.801642e-07	 5.267084e+02	 0
14807	 G13296	 2	 1.808691e-07	 5.293113e+02	 0
14808	 G5580	 2	 1.811180e-07	 5.250715e+02	 0
14809	 G11904	 2	 1.811561e-07	 5.276805e+02	 0
14810	 G620	 2	 1.813651e-07	 5.259954e+02	 0
14811	 G16191	 2	 1.820149e-07	 5.278009e+02	 0
14812	 G10362	 2	 1.821794e-07	 5.289737e+02	 0
14813	 G10594	 2	 1.825980e-07	 5.283340e+02	 0
14814	 G18930	 2	 1.826231e-07	 5.257100e+02	 0
14815	 G22162	 2	 1.827429e-07	 5.280566e+02	 0
14816	 G12758	 2	 1.832776e-07	 5.259830e+02	 0
14817	 G8608	 2	 1.835629e-07	 5.307054e+02	 0
14818	 G4422	 2	 1.835717e-07	 5.263289e+02	 0
14819	 G4652	 2	 1.842533e-07	 5.265801e+02	 0
14820	 G2866	 2	 1.844191e-07	 5.261277e+02	 0
14821	 G21369	 2	 1.848633e-07	 5.246152e+02	 0
14822	 G13562	 2	 1.856403e-07	 5.286606e+02	 0
14823	 G11531	 2	 1.859688e-07	 5.276529e+02	 0
14824	 G4898	 2	 1.860098e-07	 5.243577e+02	 0
14825	 G1745	 2	 1.862916e-07	 5.238607e+02	 0
14826	 G17866	 2	 1.869304e-07	 5.236737e+02	 0
14827	 G5739	 2	 1.871464e-07	 5.247411e+02	 0
14828	 G11714	 2	 1.873022e-07	 5.269681e+02	 0
14829	 G13187	 2	 1.873765e-07	 5.264754e+02	 0
14830	 G4183	 2	 1.874620e-07	 5.235678e+02	 0
14831	 G17794	 2	 1.875003e-07	 5.269709e+02	 0
14832	 G16326	 2	 1.877132e-07	 5.257045e+02	 0
14833	 G15053	 2	 1.877312e-07	 5.263587e+02	 0
14834	 G19927	 2	 1.877794e-07	 5.265954e+02	 0
14835	 G18309	 2	 1.880974e-07	 5.214214e+02	 0
14836	 G12789	 2	 1.886372e-07	 5.258097e+02	 0
14837	 G17261	 2	 1.886568e-07	 5.253920e+02	 0
14838	 G19800	 2	 1.893189e-07	 5.255090e+02	 0
14839	 G13488	 2	 1.897905e-07	 5.269926e+02	 0
14840	 G9285	 2	 1.902748e-07	 5.221194e+02	 0
14841	 G13481	 2	 1.905525e-07	 5.257243e+02	 0
14842	 G8385	 2	 1.907850e-07	 5.232356e+02	 0
14843	 G21868	 2	 1.909920e-07	 5.227964e+02	 0
14844	 G10102	 2	 1.909923e-07	 5.225820e+02	 0
14845	 G17337	 2	 1.913854e-07	 5.248112e+02	 0
14846	 G10196	 2	 1.914630e-07	 5.253559e+02	 0
14847	 G9959	 2	 1.915512e-07	 5.238849e+02	 0
14848	 G5039	 2	 1.920179e-07	 5.259278e+02	 0
14849	 G19287	 2	 1.921280e-07	 5.234917e+02	 0
14850	 G15932	 2	 1.924747e-07	 5.247453e+02	 0
14851	 G8145	 2	 1.927022e-07	 5.225107e+02	 0
14852	 G11903	 2	 1.930108e-07	 5.225474e+02	 0
14853	 G4070	 2	 1.930668e-07	 5.220784e+02	 0
14854	 G11276	 2	 1.931244e-07	 5.246414e+02	 0
14855	 G22163	 2	 1.931805e-07	 5.238726e+02	 0
14856	 G17052	 2	 1.933255e-07	 5.242555e+02	 0
14857	 G14229	 2	 1.933766e-07	 5.210286e+02	 0
14858	 G15056	 2	 1.941520e-07	 5.218923e+02	 0
14859	 G3146	 2	 1.942629e-07	 5.261619e+02	 0
14860	 G10082	 2	 1.946172e-07	 5.240096e+02	 0
14861	 G14931	 2	 1.946367e-07	 5.234153e+02	 0
14862	 G4980	 2	 1.947404e-07	 5.229121e+02	 0
14863	 G1236	 2	 1.949337e-07	 5.237016e+02	 0
14864	 G18352	 2	 1.949845e-07	 5.224981e+02	 0
14865	 G22075	 2	 1.952283e-07	 5.234187e+02	 0
14866	 G18283	 2	 1.952994e-07	 5.233131e+02	 0
14867	 G13107	 2	 1.953893e-07	 5.238172e+02	 0
14868	 G8763	 2	 1.954701e-07	 5.213718e+02	 0
14869	 G20586	 2	 1.956941e-07	 5.249307e+02	 0
14870	 G18020	 2	 1.959831e-07	 5.249264e+02	 0
14871	 G3756	 2	 1.960722e-07	 5.235291e+02	 0
14872	 G2009	 2	 1.961528e-07	 5.253323e+02	 0
14873	 G18275	 2	 1.970629e-07	 5.232437e+02	 0
14874	 G9825	 2	 1.971907e-07	 5.228932e+02	 0
14875	 G17693	 2	 1.972034e-07	 5.238526e+02	 0
14876	 G6480	 2	 1.976934e-07	 5.228547e+02	 0
14877	 G491	 2	 1.978416e-07	 5.185510e+02	 0
14878	 G8795	 2	 1.981562e-07	 5.229579e+02	 0
14879	 G17667	 2	 1.994059e-07	 5.229457e+02	 0
14880	 G4742	 2	 1.995229e-07	 5.219044e+02	 0
14881	 G11761	 2	 1.999524e-07	 5.227734e+02	 0
14882	 G11060	 2	 2.011671e-07	 5.228149e+02	 0
14883	 G7177	 2	 2.016557e-07	 5.241092e+02	 0
14884	 G6404	 2	 2.019923e-07	 5.205788e+02	 0
14885	 G13021	 2	 2.021830e-07	 5.213181e+02	 0
14886	 G14616	 2	 2.023442e-07	 5.234715e+02	 0
14887	 G11954	 2	 2.025654e-07	 5.192632e+02	 0
14888	 G4651	 2	 2.028739e-07	 5.214098e+02	 0
14889	 G13484	 2	 2.029503e-07	 5.231790e+02	 0
14890	 G21107	 2	 2.030556e-07	 5.216708e+02	 0
14891	 G2328	 2	 2.034208e-07	 5.221234e+02	 0
14892	 G14753	 2	 2.038420e-07	 5.172796e+02	 0
14893	 G20258	 2	 2.041531e-07	 5.212280e+02	 0
14894	 G12929	 2	 2.042225e-07	 5.209563e+02	 0
14895	 G10095	 2	 2.049869e-07	 5.225845e+02	 0
14896	 G19555	 2	 2.052361e-07	 5.183000e+02	 0
14897	 G6791	 2	 2.056836e-07	 5.224510e+02	 0
14898	 G17066	 2	 2.056986e-07	 5.147207e+02	 0
14899	 G3139	 2	 2.058191e-07	 5.203591e+02	 0
14900	 G3918	 2	 2.062338e-07	 5.283834e+02	 0
14901	 G6631	 2	 2.064249e-07	 5.227900e+02	 0
14902	 G13196	 2	 2.064495e-07	 5.201366e+02	 0
14903	 G18899	 2	 2.065194e-07	 5.208691e+02	 0
14904	 G11786	 2	 2.065375e-07	 5.196026e+02	 0
14905	 G12834	 2	 2.068738e-07	 5.170142e+02	 0
14906	 G1934	 2	 2.069751e-07	 5.187413e+02	 0
14907	 G15215	 2	 2.073232e-07	 5.182384e+02	 0
14908	 G19561	 2	 2.074008e-07	 5.171315e+02	 0
14909	 G14109	 2	 2.076776e-07	 5.199873e+02	 0
14910	 G14263	 2	 2.077150e-07	 5.202747e+02	 0
14911	 G21095	 2	 2.086927e-07	 5.207368e+02	 0
14912	 G3111	 2	 2.088769e-07	 5.194984e+02	 0
14913	 G9157	 2	 2.095874e-07	 5.195565e+02	 0
14914	 G1379	 2	 2.095953e-07	 5.195240e+02	 0
14915	 G17042	 2	 2.098689e-07	 5.200113e+02	 0
14916	 G22618	 2	 2.103211e-07	 5.206693e+02	 0
14917	 G10177	 2	 2.107599e-07	 5.207894e+02	 0
14918	 G6337	 2	 2.109581e-07	 5.219373e+02	 0
14919	 G969	 2	 2.116806e-07	 5.139206e+02	 0
14920	 G11291	 2	 2.119456e-07	 5.198780e+02	 0
14921	 G17241	 2	 2.121338e-07	 5.193547e+02	 0
14922	 G4061	 2	 2.121714e-07	 5.176837e+02	 0
14923	 G18714	 2	 2.125860e-07	 5.182259e+02	 0
14924	 G6217	 2	 2.130807e-07	 5.187403e+02	 0
14925	 G18524	 2	 2.134319e-07	 5.182726e+02	 0
14926	 G1903	 2	 2.136393e-07	 5.199948e+02	 0
14927	 G10141	 2	 2.136714e-07	 5.165082e+02	 0
14928	 G16012	 2	 2.147879e-07	 5.187771e+02	 0
14929	 G5978	 2	 2.148158e-07	 5.191633e+02	 0
14930	 G8741	 2	 2.163667e-07	 5.177791e+02	 0
14931	 G22324	 2	 2.165298e-07	 5.211781e+02	 0
14932	 G5781	 2	 2.167943e-07	 5.193193e+02	 0
14933	 G4590	 2	 2.175563e-07	 5.178934e+02	 0
14934	 G21663	 2	 2.180952e-07	 5.179677e+02	 0
14935	 G16164	 2	 2.181165e-07	 5.174723e+02	 0
14936	 G5569	 2	 2.181300e-07	 5.189510e+02	 0
14937	 G10482	 2	 2.183120e-07	 5.165159e+02	 0
14938	 G5619	 2	 2.183688e-07	 5.188926e+02	 0
14939	 G2777	 2	 2.188025e-07	 5.188881e+02	 0
14940	 G20073	 2	 2.192716e-07	 5.175163e+02	 0
14941	 G3477	 2	 2.194574e-07	 5.183404e+02	 0
14942	 G11223	 2	 2.214068e-07	 5.176169e+02	 0
14943	 G4990	 2	 2.215236e-07	 5.185795e+02	 0
