Rank	 Gene_Name	 Estimated_Lhat	 BF	 L2-norm	 Nmiss
9574	 G14658	 0	 1.315274e-13	 1.126411e+03	 0
9575	 G4620	 1	 1.316142e-13	 1.359846e+03	 0
9576	 G7550	 0	 1.319126e-13	 1.145715e+03	 0
9577	 G15409	 0	 1.325304e-13	 1.135232e+03	 0
9578	 G20754	 0	 1.327176e-13	 1.134260e+03	 0
9579	 G10684	 0	 1.331479e-13	 1.133774e+03	 0
9580	 G685	 0	 1.332288e-13	 1.134773e+03	 0
9581	 G11485	 0	 1.333355e-13	 1.133171e+03	 0
9582	 G2190	 0	 1.333372e-13	 1.149416e+03	 0
9583	 G20346	 0	 1.337828e-13	 1.129041e+03	 0
9584	 G8003	 0	 1.340109e-13	 1.128294e+03	 0
9585	 G15607	 0	 1.342976e-13	 1.127470e+03	 0
9586	 G21744	 0	 1.349235e-13	 1.149829e+03	 0
9587	 G2993	 0	 1.354166e-13	 1.127539e+03	 0
9588	 G16641	 0	 1.355476e-13	 1.157567e+03	 0
9589	 G3542	 0	 1.355608e-13	 1.128867e+03	 0
9590	 G343	 0	 1.356468e-13	 1.138307e+03	 0
9591	 G7752	 0	 1.359695e-13	 1.132557e+03	 0
9592	 G19200	 0	 1.360676e-13	 1.124226e+03	 0
9593	 G2813	 0	 1.360724e-13	 1.135228e+03	 0
9594	 G15501	 0	 1.362454e-13	 1.132589e+03	 0
9595	 G8016	 0	 1.362661e-13	 1.151862e+03	 0
9596	 G11315	 0	 1.364446e-13	 1.176762e+03	 0
9597	 G7393	 0	 1.364574e-13	 1.185654e+03	 0
9598	 G8525	 0	 1.365531e-13	 1.126349e+03	 0
9599	 G10986	 0	 1.366159e-13	 1.144170e+03	 0
9600	 G2269	 0	 1.367324e-13	 1.150817e+03	 0
9601	 G4421	 0	 1.368368e-13	 1.162388e+03	 0
9602	 G13737	 0	 1.370878e-13	 1.156420e+03	 0
9603	 G19209	 0	 1.371813e-13	 1.215993e+03	 0
9604	 G16449	 0	 1.372221e-13	 1.128182e+03	 0
9605	 G9070	 0	 1.372344e-13	 1.140298e+03	 0
9606	 G21499	 0	 1.374061e-13	 1.140390e+03	 0
9607	 G5984	 0	 1.374284e-13	 1.128439e+03	 0
9608	 G15976	 0	 1.376695e-13	 1.128259e+03	 0
9609	 G22023	 0	 1.377145e-13	 1.127519e+03	 0
9610	 G7053	 0	 1.383491e-13	 1.123979e+03	 0
9611	 G17772	 0	 1.384138e-13	 1.124336e+03	 0
9612	 G22565	 0	 1.385345e-13	 1.130220e+03	 0
9613	 G4097	 0	 1.387099e-13	 1.133663e+03	 0
9614	 G7551	 0	 1.388561e-13	 1.123523e+03	 0
9615	 G836	 0	 1.389241e-13	 1.126344e+03	 0
9616	 G20431	 0	 1.391778e-13	 1.130453e+03	 0
9617	 G19991	 0	 1.394159e-13	 1.137849e+03	 0
9618	 G14605	 0	 1.397007e-13	 1.133863e+03	 0
9619	 G21460	 0	 1.399477e-13	 1.126001e+03	 0
9620	 G14546	 0	 1.403949e-13	 1.127170e+03	 0
9621	 G17558	 0	 1.404884e-13	 1.134295e+03	 0
9622	 G11230	 0	 1.408117e-13	 1.128952e+03	 0
9623	 G11403	 0	 1.413373e-13	 1.127646e+03	 0
9624	 G19734	 0	 1.414587e-13	 1.123711e+03	 0
9625	 G1467	 0	 1.417158e-13	 1.139858e+03	 0
9626	 G6515	 0	 1.417330e-13	 1.135985e+03	 0
9627	 G15113	 0	 1.426165e-13	 1.154846e+03	 0
9628	 G2998	 0	 1.431216e-13	 1.135324e+03	 0
9629	 G19456	 0	 1.431456e-13	 1.123183e+03	 0
9630	 G19449	 0	 1.435377e-13	 1.121043e+03	 0
9631	 G8591	 0	 1.436581e-13	 1.135242e+03	 0
9632	 G20130	 0	 1.441796e-13	 1.122274e+03	 0
9633	 G6066	 0	 1.443745e-13	 1.214535e+03	 0
9634	 G9800	 0	 1.448566e-13	 1.121801e+03	 0
9635	 G17264	 0	 1.451069e-13	 1.125168e+03	 0
9636	 G12122	 0	 1.454015e-13	 1.124273e+03	 0
9637	 G1229	 0	 1.457079e-13	 1.122502e+03	 0
9638	 G5814	 0	 1.457285e-13	 1.119661e+03	 0
9639	 G22683	 0	 1.458344e-13	 1.138142e+03	 0
9640	 G3837	 0	 1.460015e-13	 1.143061e+03	 0
9641	 G15898	 0	 1.464046e-13	 1.126855e+03	 0
9642	 G11142	 0	 1.470199e-13	 1.124764e+03	 0
9643	 G15202	 0	 1.471268e-13	 1.133753e+03	 0
9644	 G13167	 1	 1.477420e-13	 1.352035e+03	 0
9645	 G22684	 0	 1.479602e-13	 1.131093e+03	 0
9646	 G2739	 0	 1.482476e-13	 1.155713e+03	 0
9647	 G15374	 0	 1.483092e-13	 1.125581e+03	 0
9648	 G2718	 0	 1.484659e-13	 1.158229e+03	 0
9649	 G8209	 0	 1.484977e-13	 1.137011e+03	 0
9650	 G19491	 0	 1.494256e-13	 1.125881e+03	 0
9651	 G11504	 0	 1.494966e-13	 1.126175e+03	 0
9652	 G21081	 1	 1.500188e-13	 1.359043e+03	 0
9653	 G16769	 0	 1.502597e-13	 1.141243e+03	 0
9654	 G3636	 0	 1.507470e-13	 1.122410e+03	 0
9655	 G21928	 0	 1.509886e-13	 1.134046e+03	 0
9656	 G15166	 0	 1.510454e-13	 1.127533e+03	 0
9657	 G2431	 0	 1.511516e-13	 1.141906e+03	 0
9658	 G6496	 0	 1.513544e-13	 1.125171e+03	 0
9659	 G17466	 0	 1.513846e-13	 1.122198e+03	 0
9660	 G16540	 0	 1.515054e-13	 1.123805e+03	 0
9661	 G10244	 0	 1.516869e-13	 1.118983e+03	 0
9662	 G20368	 0	 1.518446e-13	 1.150226e+03	 0
9663	 G4052	 0	 1.519598e-13	 1.122300e+03	 0
9664	 G7163	 0	 1.519908e-13	 1.126343e+03	 0
9665	 G5493	 0	 1.520431e-13	 1.148113e+03	 0
9666	 G7787	 0	 1.520549e-13	 1.185496e+03	 0
9667	 G5403	 0	 1.523012e-13	 1.120892e+03	 0
9668	 G19036	 0	 1.530448e-13	 1.126607e+03	 0
9669	 G11430	 0	 1.535602e-13	 1.143618e+03	 0
9670	 G5342	 0	 1.545259e-13	 1.117804e+03	 0
9671	 G1451	 0	 1.545793e-13	 1.123026e+03	 0
9672	 G1761	 0	 1.547664e-13	 1.122203e+03	 0
9673	 G13539	 0	 1.548698e-13	 1.131432e+03	 0
9674	 G4059	 1	 1.548995e-13	 1.422575e+03	 0
9675	 G21167	 0	 1.549603e-13	 1.141355e+03	 0
9676	 G8824	 0	 1.552678e-13	 1.134188e+03	 0
9677	 G11655	 0	 1.555061e-13	 1.115442e+03	 0
9678	 G14250	 0	 1.567546e-13	 1.120645e+03	 0
9679	 G1586	 0	 1.569859e-13	 1.119943e+03	 0
9680	 G6728	 0	 1.572367e-13	 1.134341e+03	 0
9681	 G20978	 0	 1.579210e-13	 1.141288e+03	 0
9682	 G15362	 0	 1.579433e-13	 1.128435e+03	 0
9683	 G10830	 0	 1.579436e-13	 1.120519e+03	 0
9684	 G13299	 0	 1.583871e-13	 1.127877e+03	 0
9685	 G2357	 0	 1.586548e-13	 1.139830e+03	 0
9686	 G1850	 0	 1.586991e-13	 1.120423e+03	 0
9687	 G20758	 0	 1.597410e-13	 1.118519e+03	 0
9688	 G19708	 0	 1.600788e-13	 1.131049e+03	 0
9689	 G14488	 0	 1.603832e-13	 1.119628e+03	 0
9690	 G3222	 0	 1.611742e-13	 1.118168e+03	 0
9691	 G10359	 0	 1.615974e-13	 1.116708e+03	 0
9692	 G8626	 0	 1.621072e-13	 1.145738e+03	 0
9693	 G8766	 0	 1.624432e-13	 1.119307e+03	 0
9694	 G13046	 0	 1.626192e-13	 1.111534e+03	 0
9695	 G16946	 0	 1.627741e-13	 1.143595e+03	 0
9696	 G8602	 0	 1.628940e-13	 1.142307e+03	 0
9697	 G13937	 0	 1.635454e-13	 1.114977e+03	 0
9698	 G3241	 0	 1.635667e-13	 1.119104e+03	 0
9699	 G16855	 0	 1.637710e-13	 1.122717e+03	 0
9700	 G835	 0	 1.641661e-13	 1.115198e+03	 0
9701	 G22204	 0	 1.646272e-13	 1.118084e+03	 0
9702	 G8692	 0	 1.650700e-13	 1.128055e+03	 0
9703	 G12355	 0	 1.652543e-13	 1.172062e+03	 0
9704	 G6213	 0	 1.652910e-13	 1.142862e+03	 0
9705	 G3242	 0	 1.653964e-13	 1.140424e+03	 0
9706	 G9968	 0	 1.658612e-13	 1.112586e+03	 0
9707	 G16585	 0	 1.668735e-13	 1.123816e+03	 0
9708	 G10578	 0	 1.671321e-13	 1.127557e+03	 0
9709	 G11625	 1	 1.671897e-13	 1.363870e+03	 0
9710	 G8970	 0	 1.676922e-13	 1.113699e+03	 0
9711	 G13520	 0	 1.677883e-13	 1.115431e+03	 0
9712	 G2762	 0	 1.683395e-13	 1.196120e+03	 0
9713	 G11170	 0	 1.685497e-13	 1.109947e+03	 0
9714	 G4602	 0	 1.691484e-13	 1.136722e+03	 0
9715	 G46	 0	 1.693108e-13	 1.128909e+03	 0
9716	 G12416	 0	 1.695180e-13	 1.124342e+03	 0
9717	 G366	 0	 1.697654e-13	 1.126618e+03	 0
9718	 G17309	 0	 1.699042e-13	 1.120691e+03	 0
9719	 G10655	 0	 1.703523e-13	 1.118903e+03	 0
9720	 G10205	 0	 1.704916e-13	 1.116712e+03	 0
9721	 G5583	 0	 1.706329e-13	 1.122514e+03	 0
9722	 G20117	 0	 1.708270e-13	 1.115609e+03	 0
9723	 G22524	 0	 1.709572e-13	 1.124443e+03	 0
9724	 G20291	 0	 1.710416e-13	 1.110873e+03	 0
9725	 G3005	 0	 1.711466e-13	 1.126067e+03	 0
9726	 G18443	 0	 1.712932e-13	 1.111728e+03	 0
9727	 G17920	 0	 1.721352e-13	 1.115116e+03	 0
9728	 G7875	 0	 1.727914e-13	 1.137152e+03	 0
9729	 G14325	 0	 1.728674e-13	 1.132067e+03	 0
9730	 G16790	 0	 1.732179e-13	 1.121543e+03	 0
9731	 G1592	 0	 1.734171e-13	 1.158619e+03	 0
9732	 G13994	 1	 1.742986e-13	 1.354411e+03	 0
9733	 G18802	 0	 1.750114e-13	 1.106797e+03	 0
9734	 G12620	 0	 1.751602e-13	 1.129869e+03	 0
9735	 G16692	 0	 1.753119e-13	 1.109164e+03	 0
9736	 G9901	 0	 1.764651e-13	 1.109044e+03	 0
9737	 G22591	 0	 1.767344e-13	 1.117265e+03	 0
9738	 G15257	 0	 1.769335e-13	 1.107757e+03	 0
9739	 G7005	 0	 1.773013e-13	 1.112743e+03	 0
9740	 G4922	 0	 1.773134e-13	 1.107226e+03	 0
9741	 G20794	 0	 1.777185e-13	 1.174883e+03	 0
9742	 G590	 0	 1.777496e-13	 1.106274e+03	 0
9743	 G14123	 0	 1.778210e-13	 1.116150e+03	 0
9744	 G7821	 0	 1.778730e-13	 1.119726e+03	 0
9745	 G19422	 0	 1.780977e-13	 1.115903e+03	 0
9746	 G21037	 0	 1.786299e-13	 1.111170e+03	 0
9747	 G767	 0	 1.791607e-13	 1.109453e+03	 0
9748	 G21600	 0	 1.794462e-13	 1.112156e+03	 0
9749	 G20187	 0	 1.799959e-13	 1.117208e+03	 0
9750	 G3888	 0	 1.801218e-13	 1.122034e+03	 0
9751	 G13902	 0	 1.807812e-13	 1.113405e+03	 0
9752	 G20	 0	 1.813265e-13	 1.133846e+03	 0
9753	 G12981	 0	 1.821018e-13	 1.106032e+03	 0
9754	 G6516	 0	 1.821831e-13	 1.109452e+03	 0
9755	 G19368	 0	 1.828362e-13	 1.136420e+03	 0
9756	 G3363	 0	 1.828431e-13	 1.126789e+03	 0
9757	 G2545	 0	 1.833611e-13	 1.113529e+03	 0
9758	 G1743	 0	 1.834166e-13	 1.115832e+03	 0
9759	 G8206	 0	 1.839526e-13	 1.116148e+03	 0
9760	 G13626	 0	 1.840690e-13	 1.114868e+03	 0
9761	 G7803	 0	 1.842750e-13	 1.118058e+03	 0
9762	 G20710	 0	 1.846338e-13	 1.118000e+03	 0
9763	 G11257	 0	 1.850276e-13	 1.134022e+03	 0
9764	 G10723	 0	 1.851071e-13	 1.105412e+03	 0
9765	 G11381	 0	 1.856813e-13	 1.135883e+03	 0
9766	 G2743	 0	 1.870650e-13	 1.119857e+03	 0
9767	 G21401	 0	 1.872159e-13	 1.112881e+03	 0
9768	 G12129	 0	 1.878040e-13	 1.124842e+03	 0
9769	 G3210	 0	 1.881383e-13	 1.105023e+03	 0
9770	 G8662	 0	 1.890223e-13	 1.103656e+03	 0
9771	 G9039	 0	 1.891585e-13	 1.102667e+03	 0
9772	 G19392	 0	 1.898332e-13	 1.108847e+03	 0
9773	 G196	 0	 1.899057e-13	 1.127196e+03	 0
9774	 G13877	 0	 1.901903e-13	 1.102500e+03	 0
9775	 G19446	 0	 1.902290e-13	 1.119377e+03	 0
9776	 G14531	 0	 1.909082e-13	 1.101740e+03	 0
9777	 G2300	 0	 1.909816e-13	 1.103808e+03	 0
9778	 G3177	 0	 1.911163e-13	 1.103935e+03	 0
9779	 G7956	 0	 1.914445e-13	 1.104605e+03	 0
9780	 G6664	 0	 1.917880e-13	 1.112792e+03	 0
9781	 G17941	 0	 1.921813e-13	 1.106674e+03	 0
9782	 G5643	 0	 1.929055e-13	 1.133277e+03	 0
9783	 G9996	 0	 1.937434e-13	 1.107231e+03	 0
9784	 G1869	 0	 1.937593e-13	 1.107910e+03	 0
9785	 G10636	 0	 1.940799e-13	 1.110149e+03	 0
9786	 G17717	 0	 1.944192e-13	 1.102895e+03	 0
9787	 G8564	 0	 1.944463e-13	 1.112107e+03	 0
9788	 G19109	 0	 1.950267e-13	 1.132962e+03	 0
9789	 G10975	 0	 1.950843e-13	 1.109494e+03	 0
9790	 G5030	 0	 1.950992e-13	 1.103807e+03	 0
9791	 G19898	 0	 1.954480e-13	 1.107283e+03	 0
9792	 G6733	 0	 1.960047e-13	 1.128195e+03	 0
9793	 G2298	 0	 1.961442e-13	 1.102135e+03	 0
9794	 G1373	 0	 1.963241e-13	 1.113480e+03	 0
9795	 G7407	 0	 1.965900e-13	 1.101249e+03	 0
9796	 G6860	 0	 1.967795e-13	 1.099647e+03	 0
9797	 G2500	 0	 1.968107e-13	 1.107105e+03	 0
9798	 G3309	 0	 1.968910e-13	 1.107746e+03	 0
9799	 G12186	 0	 1.969444e-13	 1.133056e+03	 0
9800	 G15457	 0	 1.972425e-13	 1.111971e+03	 0
9801	 G20166	 0	 1.973182e-13	 1.107011e+03	 0
9802	 G16225	 0	 1.973965e-13	 1.148032e+03	 0
9803	 G7164	 0	 1.976256e-13	 1.103524e+03	 0
9804	 G10769	 0	 1.979125e-13	 1.107332e+03	 0
9805	 G1995	 0	 1.984176e-13	 1.112811e+03	 0
9806	 G22198	 0	 1.990421e-13	 1.100274e+03	 0
9807	 G2079	 0	 1.991893e-13	 1.110870e+03	 0
9808	 G11523	 0	 1.993846e-13	 1.099408e+03	 0
9809	 G19472	 0	 1.995028e-13	 1.115874e+03	 0
9810	 G3616	 0	 1.996367e-13	 1.097493e+03	 0
9811	 G9125	 0	 1.997827e-13	 1.130814e+03	 0
9812	 G9853	 0	 1.998961e-13	 1.112021e+03	 0
9813	 G10250	 0	 2.001320e-13	 1.103476e+03	 0
9814	 G18691	 0	 2.005644e-13	 1.102940e+03	 0
9815	 G2759	 0	 2.006137e-13	 1.176477e+03	 0
9816	 G15082	 0	 2.015186e-13	 1.152152e+03	 0
9817	 G17136	 0	 2.017322e-13	 1.098963e+03	 0
9818	 G2290	 0	 2.017964e-13	 1.098917e+03	 0
9819	 G2373	 0	 2.019239e-13	 1.103985e+03	 0
9820	 G1063	 0	 2.029898e-13	 1.172824e+03	 0
9821	 G12356	 0	 2.042764e-13	 1.160697e+03	 0
9822	 G7612	 0	 2.045909e-13	 1.112932e+03	 0
9823	 G8114	 1	 2.048634e-13	 1.388300e+03	 0
9824	 G4224	 0	 2.057103e-13	 1.099197e+03	 0
9825	 G17366	 0	 2.060274e-13	 1.105184e+03	 0
9826	 G20126	 0	 2.065166e-13	 1.105049e+03	 0
9827	 G6117	 0	 2.071690e-13	 1.096309e+03	 0
9828	 G14334	 0	 2.084923e-13	 1.112825e+03	 0
9829	 G5393	 0	 2.090685e-13	 1.098557e+03	 0
9830	 G16945	 0	 2.098433e-13	 1.104678e+03	 0
9831	 G14505	 0	 2.104595e-13	 1.097425e+03	 0
9832	 G16813	 0	 2.108201e-13	 1.134192e+03	 0
9833	 G3699	 0	 2.108456e-13	 1.098908e+03	 0
9834	 G536	 0	 2.109660e-13	 1.101480e+03	 0
9835	 G19060	 0	 2.119599e-13	 1.113342e+03	 0
9836	 G19382	 0	 2.122710e-13	 1.095780e+03	 0
9837	 G3405	 0	 2.126752e-13	 1.117657e+03	 0
9838	 G17964	 0	 2.131959e-13	 1.097913e+03	 0
9839	 G12699	 0	 2.135417e-13	 1.101659e+03	 0
9840	 G17638	 0	 2.136625e-13	 1.100236e+03	 0
9841	 G13845	 0	 2.137951e-13	 1.106703e+03	 0
9842	 G3273	 0	 2.140038e-13	 1.175875e+03	 0
9843	 G1900	 0	 2.144955e-13	 1.095785e+03	 0
9844	 G18901	 0	 2.146010e-13	 1.097792e+03	 0
9845	 G13857	 0	 2.147341e-13	 1.094006e+03	 0
9846	 G7546	 0	 2.152506e-13	 1.099286e+03	 0
9847	 G7250	 0	 2.154439e-13	 1.103406e+03	 0
9848	 G11585	 0	 2.160023e-13	 1.098208e+03	 0
9849	 G1582	 0	 2.161382e-13	 1.123389e+03	 0
9850	 G14621	 0	 2.163786e-13	 1.159916e+03	 0
9851	 G1924	 0	 2.168946e-13	 1.092362e+03	 0
9852	 G9780	 0	 2.170235e-13	 1.095052e+03	 0
9853	 G17011	 0	 2.170653e-13	 1.115108e+03	 0
9854	 G3610	 0	 2.180000e-13	 1.096406e+03	 0
9855	 G4695	 0	 2.182382e-13	 1.099189e+03	 0
9856	 G19981	 0	 2.184673e-13	 1.098873e+03	 0
9857	 G10887	 0	 2.186864e-13	 1.093173e+03	 0
9858	 G7796	 0	 2.187485e-13	 1.109964e+03	 0
9859	 G9444	 0	 2.190988e-13	 1.095064e+03	 0
9860	 G1453	 0	 2.194280e-13	 1.126921e+03	 0
9861	 G970	 0	 2.199560e-13	 1.096334e+03	 0
9862	 G14233	 0	 2.200765e-13	 1.098361e+03	 0
9863	 G1378	 0	 2.204486e-13	 1.105213e+03	 0
9864	 G3366	 0	 2.205102e-13	 1.099661e+03	 0
9865	 G11449	 0	 2.207560e-13	 1.149246e+03	 0
9866	 G10658	 0	 2.209910e-13	 1.103474e+03	 0
9867	 G10457	 0	 2.212768e-13	 1.095294e+03	 0
9868	 G15212	 0	 2.216531e-13	 1.089202e+03	 0
9869	 G17174	 0	 2.217030e-13	 1.107708e+03	 0
9870	 G20985	 0	 2.220185e-13	 1.101794e+03	 0
9871	 G18879	 0	 2.226219e-13	 1.101277e+03	 0
9872	 G2343	 0	 2.238393e-13	 1.108632e+03	 0
9873	 G12766	 0	 2.246276e-13	 1.094580e+03	 0
9874	 G12697	 0	 2.255333e-13	 1.142228e+03	 0
9875	 G12576	 0	 2.257321e-13	 1.092971e+03	 0
9876	 G11367	 0	 2.266216e-13	 1.114279e+03	 0
9877	 G9523	 0	 2.267991e-13	 1.091483e+03	 0
9878	 G595	 0	 2.278240e-13	 1.093659e+03	 0
9879	 G22144	 0	 2.283054e-13	 1.113571e+03	 0
9880	 G3185	 0	 2.283984e-13	 1.099922e+03	 0
9881	 G19600	 0	 2.291913e-13	 1.127800e+03	 0
9882	 G2670	 0	 2.300949e-13	 1.095535e+03	 0
9883	 G15414	 0	 2.314210e-13	 1.091208e+03	 0
9884	 G11000	 0	 2.321282e-13	 1.090134e+03	 0
9885	 G18216	 0	 2.321651e-13	 1.091966e+03	 0
9886	 G10409	 0	 2.328171e-13	 1.097019e+03	 0
9887	 G13600	 0	 2.334607e-13	 1.134833e+03	 0
9888	 G4751	 0	 2.335637e-13	 1.090532e+03	 0
9889	 G22032	 0	 2.337305e-13	 1.110344e+03	 0
9890	 G18952	 0	 2.340287e-13	 1.147798e+03	 0
9891	 G1155	 0	 2.345634e-13	 1.120769e+03	 0
9892	 G7130	 0	 2.352451e-13	 1.090285e+03	 0
9893	 G5103	 0	 2.355241e-13	 1.165756e+03	 0
9894	 G1776	 0	 2.357243e-13	 1.117403e+03	 0
9895	 G21015	 0	 2.360402e-13	 1.092919e+03	 0
9896	 G7288	 0	 2.361372e-13	 1.119087e+03	 0
9897	 G14230	 1	 2.368202e-13	 1.357029e+03	 0
9898	 G2366	 0	 2.368957e-13	 1.108371e+03	 0
9899	 G11103	 0	 2.369298e-13	 1.100555e+03	 0
9900	 G22421	 0	 2.378299e-13	 1.093016e+03	 0
9901	 G19336	 0	 2.381245e-13	 1.113451e+03	 0
9902	 G14886	 0	 2.383023e-13	 1.092740e+03	 0
9903	 G10892	 0	 2.384792e-13	 1.093424e+03	 0
9904	 G4387	 0	 2.388163e-13	 1.090582e+03	 0
9905	 G13861	 0	 2.392527e-13	 1.092962e+03	 0
9906	 G3191	 0	 2.398226e-13	 1.112157e+03	 0
9907	 G3836	 0	 2.399042e-13	 1.095391e+03	 0
9908	 G3260	 0	 2.410653e-13	 1.086675e+03	 0
9909	 G13054	 0	 2.415043e-13	 1.103370e+03	 0
9910	 G16730	 0	 2.418455e-13	 1.094219e+03	 0
9911	 G9671	 0	 2.423505e-13	 1.109832e+03	 0
9912	 G3099	 0	 2.430030e-13	 1.091107e+03	 0
9913	 G3593	 0	 2.433789e-13	 1.090819e+03	 0
9914	 G21110	 0	 2.440799e-13	 1.096597e+03	 0
9915	 G3596	 0	 2.445420e-13	 1.087730e+03	 0
9916	 G11446	 0	 2.458993e-13	 1.091435e+03	 0
9917	 G21157	 0	 2.468049e-13	 1.090356e+03	 0
9918	 G10699	 0	 2.481208e-13	 1.092137e+03	 0
9919	 G5306	 0	 2.483259e-13	 1.088657e+03	 0
9920	 G13225	 0	 2.492868e-13	 1.085061e+03	 0
9921	 G16072	 1	 2.507570e-13	 1.403582e+03	 0
9922	 G18559	 0	 2.516472e-13	 1.104135e+03	 0
9923	 G9292	 0	 2.516490e-13	 1.089363e+03	 0
9924	 G21364	 0	 2.517008e-13	 1.082681e+03	 0
9925	 G15959	 0	 2.518324e-13	 1.091456e+03	 0
9926	 G19548	 0	 2.521007e-13	 1.124494e+03	 0
9927	 G14010	 0	 2.522059e-13	 1.092431e+03	 0
9928	 G4567	 0	 2.530606e-13	 1.086157e+03	 0
9929	 G1844	 0	 2.534550e-13	 1.143863e+03	 0
9930	 G17038	 0	 2.534722e-13	 1.113464e+03	 0
9931	 G22491	 0	 2.535346e-13	 1.089220e+03	 0
9932	 G16982	 0	 2.541028e-13	 1.096165e+03	 0
9933	 G16209	 0	 2.543877e-13	 1.108930e+03	 0
9934	 G7816	 0	 2.558235e-13	 1.122853e+03	 0
9935	 G11360	 0	 2.570986e-13	 1.103115e+03	 0
9936	 G18163	 0	 2.578501e-13	 1.094221e+03	 0
9937	 G13006	 0	 2.582060e-13	 1.103552e+03	 0
9938	 G13197	 0	 2.582681e-13	 1.095087e+03	 0
9939	 G2478	 0	 2.592896e-13	 1.086544e+03	 0
9940	 G15496	 1	 2.596965e-13	 1.341696e+03	 0
9941	 G21490	 0	 2.597727e-13	 1.081644e+03	 0
9942	 G17187	 0	 2.598371e-13	 1.088001e+03	 0
9943	 G1706	 0	 2.603612e-13	 1.086211e+03	 0
9944	 G14104	 0	 2.626510e-13	 1.081608e+03	 0
9945	 G4016	 0	 2.630460e-13	 1.089284e+03	 0
9946	 G17956	 0	 2.631644e-13	 1.081337e+03	 0
9947	 G14965	 0	 2.634410e-13	 1.091796e+03	 0
9948	 G18173	 0	 2.635107e-13	 1.084196e+03	 0
9949	 G16532	 0	 2.637125e-13	 1.082554e+03	 0
9950	 G7658	 0	 2.643175e-13	 1.129762e+03	 0
9951	 G9181	 0	 2.649986e-13	 1.094822e+03	 0
9952	 G19350	 0	 2.651232e-13	 1.097174e+03	 0
9953	 G18485	 0	 2.652852e-13	 1.099635e+03	 0
9954	 G18922	 0	 2.672347e-13	 1.091429e+03	 0
9955	 G2293	 0	 2.678023e-13	 1.119734e+03	 0
9956	 G19082	 0	 2.679223e-13	 1.087871e+03	 0
9957	 G16693	 0	 2.682147e-13	 1.091929e+03	 0
9958	 G17209	 0	 2.690544e-13	 1.081711e+03	 0
9959	 G14215	 0	 2.691220e-13	 1.078857e+03	 0
9960	 G6665	 1	 2.691261e-13	 1.330114e+03	 0
9961	 G3944	 0	 2.700480e-13	 1.090456e+03	 0
9962	 G20899	 0	 2.705534e-13	 1.087495e+03	 0
9963	 G22241	 0	 2.707493e-13	 1.084640e+03	 0
9964	 G15797	 0	 2.711030e-13	 1.098702e+03	 0
9965	 G1203	 0	 2.712719e-13	 1.079347e+03	 0
9966	 G9738	 0	 2.713500e-13	 1.083654e+03	 0
9967	 G14374	 0	 2.716729e-13	 1.093971e+03	 0
9968	 G8083	 0	 2.720460e-13	 1.076018e+03	 0
9969	 G11728	 0	 2.733025e-13	 1.075616e+03	 0
9970	 G14091	 0	 2.733407e-13	 1.084609e+03	 0
9971	 G5337	 0	 2.750543e-13	 1.084858e+03	 0
9972	 G19404	 0	 2.752940e-13	 1.080807e+03	 0
9973	 G11309	 0	 2.759776e-13	 1.079649e+03	 0
9974	 G5400	 0	 2.761450e-13	 1.128781e+03	 0
9975	 G4196	 0	 2.765734e-13	 1.095162e+03	 0
9976	 G20424	 0	 2.765777e-13	 1.078671e+03	 0
9977	 G12302	 0	 2.767681e-13	 1.173179e+03	 0
9978	 G6039	 0	 2.771414e-13	 1.091158e+03	 0
9979	 G2851	 0	 2.773498e-13	 1.101799e+03	 0
9980	 G11029	 0	 2.776231e-13	 1.091054e+03	 0
9981	 G8669	 0	 2.777411e-13	 1.079144e+03	 0
9982	 G14978	 0	 2.782409e-13	 1.080735e+03	 0
9983	 G19010	 0	 2.782600e-13	 1.094683e+03	 0
9984	 G8998	 0	 2.798228e-13	 1.085909e+03	 0
9985	 G11283	 0	 2.799437e-13	 1.098899e+03	 0
9986	 G2121	 0	 2.802900e-13	 1.081445e+03	 0
9987	 G17014	 0	 2.806452e-13	 1.090556e+03	 0
9988	 G17233	 0	 2.807635e-13	 1.103952e+03	 0
9989	 G9875	 0	 2.812562e-13	 1.075398e+03	 0
9990	 G1922	 0	 2.819643e-13	 1.094845e+03	 0
9991	 G20394	 0	 2.825285e-13	 1.104033e+03	 0
9992	 G11337	 0	 2.841565e-13	 1.084545e+03	 0
9993	 G2221	 0	 2.842819e-13	 1.086065e+03	 0
9994	 G22387	 0	 2.844194e-13	 1.082902e+03	 0
9995	 G12915	 0	 2.864231e-13	 1.072767e+03	 0
9996	 G6741	 0	 2.872067e-13	 1.083365e+03	 0
9997	 G459	 0	 2.873151e-13	 1.074372e+03	 0
9998	 G14381	 0	 2.873617e-13	 1.093302e+03	 0
9999	 G7227	 0	 2.873788e-13	 1.072552e+03	 0
10000	 G18136	 0	 2.875044e-13	 1.079854e+03	 0
10001	 G15785	 0	 2.875226e-13	 1.088042e+03	 0
10002	 G14909	 0	 2.875344e-13	 1.085945e+03	 0
10003	 G1184	 0	 2.878973e-13	 1.077163e+03	 0
10004	 G8796	 0	 2.884703e-13	 1.083619e+03	 0
10005	 G17745	 0	 2.890153e-13	 1.077286e+03	 0
10006	 G5207	 0	 2.899941e-13	 1.073448e+03	 0
10007	 G8624	 0	 2.902228e-13	 1.074937e+03	 0
10008	 G22464	 0	 2.914032e-13	 1.094634e+03	 0
10009	 G3664	 0	 2.919236e-13	 1.075614e+03	 0
