Rank	 Gene_Name	 Estimated_Lhat	 BF	 L2-norm	 Nmiss
9696	 G20754	 1	 4.955524e-20	 1.078233e+03	 0
9697	 G14605	 1	 4.974462e-20	 1.077780e+03	 0
9698	 G20250	 1	 4.997867e-20	 1.077901e+03	 0
9699	 G4097	 1	 5.004178e-20	 1.077637e+03	 0
9700	 G14325	 1	 5.016103e-20	 1.077311e+03	 0
9701	 G4009	 1	 5.025288e-20	 1.077732e+03	 0
9702	 G16671	 1	 5.025558e-20	 1.077805e+03	 0
9703	 G9125	 1	 5.038557e-20	 1.077258e+03	 0
9704	 G10684	 1	 5.040460e-20	 1.077669e+03	 0
9705	 G3490	 1	 5.049198e-20	 1.077697e+03	 0
9706	 G17872	 1	 5.107981e-20	 1.077317e+03	 0
9707	 G20562	 1	 5.160795e-20	 1.077226e+03	 0
9708	 G11485	 1	 5.216505e-20	 1.076933e+03	 0
9709	 G11305	 1	 5.240031e-20	 1.076963e+03	 0
9710	 G753	 1	 5.277956e-20	 1.075768e+03	 0
9711	 G7752	 1	 5.281681e-20	 1.076645e+03	 0
9712	 G11263	 1	 5.306892e-20	 1.076564e+03	 0
9713	 G15501	 1	 5.328937e-20	 1.076410e+03	 0
9714	 G13539	 1	 5.340717e-20	 1.076201e+03	 0
9715	 G5400	 1	 5.341549e-20	 1.075695e+03	 0
9716	 G15675	 1	 5.369211e-20	 1.076266e+03	 0
9717	 G19708	 1	 5.437516e-20	 1.075446e+03	 0
9718	 G16602	 1	 5.441628e-20	 1.075784e+03	 0
9719	 G9957	 1	 5.536884e-20	 1.075531e+03	 0
9720	 G12620	 1	 5.542899e-20	 1.075273e+03	 0
9721	 G7557	 1	 5.554014e-20	 1.075441e+03	 0
9722	 G19600	 1	 5.563991e-20	 1.074481e+03	 0
9723	 G22684	 1	 5.569084e-20	 1.075471e+03	 0
9724	 G13833	 1	 5.572765e-20	 1.075423e+03	 0
9725	 G10519	 1	 5.683806e-20	 1.074830e+03	 0
9726	 G9528	 1	 5.715225e-20	 1.074804e+03	 0
9727	 G6733	 1	 5.751129e-20	 1.074151e+03	 0
9728	 G8329	 1	 5.789226e-20	 1.074359e+03	 0
9729	 G17096	 1	 5.791066e-20	 1.074412e+03	 0
9730	 G20431	 1	 5.834923e-20	 1.074363e+03	 0
9731	 G46	 1	 5.844925e-20	 1.073939e+03	 0
9732	 G22565	 1	 5.924211e-20	 1.073828e+03	 0
9733	 G1453	 1	 5.931065e-20	 1.073327e+03	 0
9734	 G562	 1	 6.110232e-20	 1.073082e+03	 0
9735	 G196	 1	 6.121576e-20	 1.072753e+03	 0
9736	 G8692	 1	 6.167136e-20	 1.072864e+03	 0
9737	 G15362	 1	 6.176830e-20	 1.072747e+03	 0
9738	 G11230	 1	 6.208195e-20	 1.072552e+03	 0
9739	 G6488	 1	 6.244226e-20	 1.071667e+03	 0
9740	 G13299	 1	 6.277691e-20	 1.072398e+03	 0
9741	 G20346	 1	 6.304780e-20	 1.072343e+03	 0
9742	 G3542	 1	 6.314968e-20	 1.072427e+03	 0
9743	 G1819	 1	 6.318959e-20	 1.070790e+03	 0
9744	 G10578	 1	 6.345246e-20	 1.072103e+03	 0
9745	 G5984	 1	 6.444727e-20	 1.071939e+03	 0
9746	 G3363	 1	 6.483589e-20	 1.071594e+03	 0
9747	 G18732	 1	 6.491080e-20	 1.071684e+03	 0
9748	 G15976	 1	 6.495307e-20	 1.071675e+03	 0
9749	 G8003	 1	 6.515370e-20	 1.071686e+03	 0
9750	 G16449	 1	 6.521642e-20	 1.071499e+03	 0
9751	 G15166	 1	 6.554081e-20	 1.071542e+03	 0
9752	 G19548	 1	 6.595821e-20	 1.070976e+03	 0
9753	 G11403	 1	 6.639457e-20	 1.071152e+03	 0
9754	 G366	 1	 6.655974e-20	 1.071006e+03	 0
9755	 G22023	 1	 6.723854e-20	 1.070739e+03	 0
9756	 G2993	 1	 6.741587e-20	 1.070824e+03	 0
9757	 G19036	 1	 6.778995e-20	 1.070537e+03	 0
9758	 G14546	 1	 6.780458e-20	 1.070678e+03	 0
9759	 G15898	 1	 6.781106e-20	 1.070446e+03	 0
9760	 G15607	 1	 6.782228e-20	 1.070677e+03	 0
9761	 G3005	 1	 6.815755e-20	 1.070332e+03	 0
9762	 G12129	 1	 6.845380e-20	 1.070081e+03	 0
9763	 G7816	 1	 6.871979e-20	 1.069806e+03	 0
9764	 G7163	 1	 6.903767e-20	 1.070102e+03	 0
9765	 G4949	 1	 6.943974e-20	 1.070040e+03	 0
9766	 G11504	 1	 6.956252e-20	 1.070046e+03	 0
9767	 G19491	 1	 7.038251e-20	 1.069801e+03	 0
9768	 G1582	 1	 7.043534e-20	 1.069339e+03	 0
9769	 G836	 1	 7.088555e-20	 1.069483e+03	 0
9770	 G8525	 1	 7.105161e-20	 1.069558e+03	 0
9771	 G21460	 1	 7.160783e-20	 1.069271e+03	 0
9772	 G14658	 1	 7.162597e-20	 1.069406e+03	 0
9773	 G15374	 1	 7.195266e-20	 1.069249e+03	 0
9774	 G6730	 1	 7.221893e-20	 1.067910e+03	 0
9775	 G7684	 1	 7.245177e-20	 1.068194e+03	 0
9776	 G22524	 1	 7.269678e-20	 1.068528e+03	 0
9777	 G6496	 1	 7.317076e-20	 1.068894e+03	 0
9778	 G12416	 1	 7.320280e-20	 1.068630e+03	 0
9779	 G17264	 1	 7.373454e-20	 1.068637e+03	 0
9780	 G16585	 1	 7.477196e-20	 1.068233e+03	 0
9781	 G11142	 1	 7.515547e-20	 1.068151e+03	 0
9782	 G12122	 1	 7.659214e-20	 1.067663e+03	 0
9783	 G1155	 1	 7.738235e-20	 1.067051e+03	 0
9784	 G17772	 1	 7.781821e-20	 1.067408e+03	 0
9785	 G16540	 1	 7.784671e-20	 1.067192e+03	 0
9786	 G3816	 1	 7.800954e-20	 1.065478e+03	 0
9787	 G19200	 1	 7.853468e-20	 1.067242e+03	 0
9788	 G7053	 1	 7.917844e-20	 1.066917e+03	 0
9789	 G16855	 1	 7.920760e-20	 1.066827e+03	 0
9790	 G5583	 1	 7.932213e-20	 1.066816e+03	 0
9791	 G3888	 1	 7.936450e-20	 1.066674e+03	 0
9792	 G19734	 1	 7.951156e-20	 1.066847e+03	 0
9793	 G1012	 1	 7.954174e-20	 1.065127e+03	 0
9794	 G1451	 1	 7.965892e-20	 1.066836e+03	 0
9795	 G15185	 1	 7.974567e-20	 1.064582e+03	 0
9796	 G7551	 1	 8.072957e-20	 1.066522e+03	 0
9797	 G2293	 1	 8.132457e-20	 1.065839e+03	 0
9798	 G19456	 1	 8.134466e-20	 1.066267e+03	 0
9799	 G16790	 1	 8.231112e-20	 1.065830e+03	 0
9800	 G3636	 1	 8.317601e-20	 1.065696e+03	 0
9801	 G4052	 1	 8.327657e-20	 1.065728e+03	 0
9802	 G1761	 1	 8.343021e-20	 1.065586e+03	 0
9803	 G1229	 1	 8.363317e-20	 1.065578e+03	 0
9804	 G17466	 1	 8.391776e-20	 1.065596e+03	 0
9805	 G7288	 1	 8.433822e-20	 1.065123e+03	 0
9806	 G20130	 1	 8.477883e-20	 1.065292e+03	 0
9807	 G3263	 1	 8.508483e-20	 1.064063e+03	 0
9808	 G9800	 1	 8.647434e-20	 1.064744e+03	 0
9809	 G17309	 1	 8.654344e-20	 1.064804e+03	 0
9810	 G2743	 1	 8.760242e-20	 1.064369e+03	 0
9811	 G5403	 1	 8.899214e-20	 1.064213e+03	 0
9812	 G10830	 1	 8.920919e-20	 1.063977e+03	 0
9813	 G14250	 1	 8.950696e-20	 1.063758e+03	 0
9814	 G19449	 1	 8.978155e-20	 1.064024e+03	 0
9815	 G19446	 1	 8.985520e-20	 1.063701e+03	 0
9816	 G1850	 1	 8.999423e-20	 1.063939e+03	 0
9817	 G7821	 1	 9.012173e-20	 1.063708e+03	 0
9818	 G20090	 1	 9.131408e-20	 1.063384e+03	 0
9819	 G1586	 1	 9.161558e-20	 1.063377e+03	 0
9820	 G14488	 1	 9.292043e-20	 1.063027e+03	 0
9821	 G1776	 1	 9.350086e-20	 1.062861e+03	 0
9822	 G8766	 1	 9.432260e-20	 1.062764e+03	 0
9823	 G3241	 1	 9.441564e-20	 1.062614e+03	 0
9824	 G3405	 1	 9.464013e-20	 1.062575e+03	 0
9825	 G10655	 1	 9.495559e-20	 1.062550e+03	 0
9826	 G5814	 1	 9.539128e-20	 1.062595e+03	 0
9827	 G20710	 1	 9.552589e-20	 1.062193e+03	 0
9828	 G7803	 1	 9.614564e-20	 1.062243e+03	 0
9829	 G10244	 1	 9.747122e-20	 1.061892e+03	 0
9830	 G20758	 1	 9.799353e-20	 1.061940e+03	 0
9831	 G22204	 1	 9.882852e-20	 1.061492e+03	 0
9832	 G3222	 1	 9.924261e-20	 1.061618e+03	 0
9833	 G20187	 1	 1.013742e-19	 1.060850e+03	 0
9834	 G22591	 1	 1.014557e-19	 1.061084e+03	 0
9835	 G19472	 1	 1.024245e-19	 1.060485e+03	 0
9836	 G5342	 1	 1.024502e-19	 1.060762e+03	 0
9837	 G14956	 1	 1.034489e-19	 1.059386e+03	 0
9838	 G10205	 1	 1.046021e-19	 1.060309e+03	 0
9839	 G17011	 1	 1.049862e-19	 1.060121e+03	 0
9840	 G8206	 1	 1.050893e-19	 1.060158e+03	 0
9841	 G14123	 1	 1.054562e-19	 1.059997e+03	 0
9842	 G17038	 1	 1.061308e-19	 1.059495e+03	 0
9843	 G10359	 1	 1.064471e-19	 1.059899e+03	 0
9844	 G1743	 1	 1.069382e-19	 1.059769e+03	 0
9845	 G19422	 1	 1.075555e-19	 1.059625e+03	 0
9846	 G11367	 1	 1.094726e-19	 1.059071e+03	 0
9847	 G20117	 1	 1.100492e-19	 1.058929e+03	 0
9848	 G2191	 1	 1.108742e-19	 1.057470e+03	 0
9849	 G19336	 1	 1.112998e-19	 1.058082e+03	 0
9850	 G13626	 1	 1.116847e-19	 1.058600e+03	 0
9851	 G13520	 1	 1.120007e-19	 1.058551e+03	 0
9852	 G22144	 1	 1.123164e-19	 1.058359e+03	 0
9853	 G17920	 1	 1.126662e-19	 1.058419e+03	 0
9854	 G835	 1	 1.137984e-19	 1.058241e+03	 0
9855	 G11655	 1	 1.141078e-19	 1.058281e+03	 0
9856	 G19060	 1	 1.147795e-19	 1.057700e+03	 0
9857	 G13937	 1	 1.148066e-19	 1.058086e+03	 0
9858	 G3191	 1	 1.154388e-19	 1.057493e+03	 0
9859	 G1373	 1	 1.160907e-19	 1.057564e+03	 0
9860	 G14334	 1	 1.182542e-19	 1.057062e+03	 0
9861	 G1995	 1	 1.192387e-19	 1.056975e+03	 0
9862	 G2545	 1	 1.193712e-19	 1.057120e+03	 0
9863	 G13902	 1	 1.194869e-19	 1.056882e+03	 0
9864	 G7612	 1	 1.196429e-19	 1.056962e+03	 0
9865	 G8970	 1	 1.209157e-19	 1.056658e+03	 0
9866	 G18220	 1	 1.210045e-19	 1.056075e+03	 0
9867	 G21401	 1	 1.212291e-19	 1.056626e+03	 0
9868	 G6664	 1	 1.222782e-19	 1.056614e+03	 0
9869	 G8564	 1	 1.250682e-19	 1.055993e+03	 0
9870	 G7005	 1	 1.251419e-19	 1.055907e+03	 0
9871	 G9853	 1	 1.253372e-19	 1.055866e+03	 0
9872	 G15457	 1	 1.262315e-19	 1.055661e+03	 0
9873	 G12958	 1	 1.272002e-19	 1.055037e+03	 0
9874	 G21600	 1	 1.275442e-19	 1.055562e+03	 0
9875	 G22032	 1	 1.276220e-19	 1.055373e+03	 0
9876	 G9968	 1	 1.281084e-19	 1.055378e+03	 0
9877	 G2079	 1	 1.309007e-19	 1.054833e+03	 0
9878	 G22314	 1	 1.314041e-19	 1.053693e+03	 0
9879	 G18443	 1	 1.320827e-19	 1.054465e+03	 0
9880	 G9671	 1	 1.321093e-19	 1.054466e+03	 0
9881	 G16209	 1	 1.331260e-19	 1.054260e+03	 0
9882	 G7796	 1	 1.332430e-19	 1.054506e+03	 0
9883	 G21037	 1	 1.341955e-19	 1.054243e+03	 0
9884	 G13046	 1	 1.352646e-19	 1.054197e+03	 0
9885	 G10636	 1	 1.360437e-19	 1.053882e+03	 0
9886	 G20291	 1	 1.375191e-19	 1.053624e+03	 0
9887	 G7942	 1	 1.377052e-19	 1.052079e+03	 0
9888	 G2366	 1	 1.391318e-19	 1.053187e+03	 0
9889	 G10751	 1	 1.393033e-19	 1.051291e+03	 0
9890	 G3151	 1	 1.401550e-19	 1.052934e+03	 0
9891	 G14333	 1	 1.413498e-19	 1.052701e+03	 0
9892	 G10975	 1	 1.414010e-19	 1.052882e+03	 0
9893	 G2343	 1	 1.426252e-19	 1.052811e+03	 0
9894	 G11170	 1	 1.440722e-19	 1.052616e+03	 0
9895	 G6516	 1	 1.443206e-19	 1.052626e+03	 0
9896	 G9038	 1	 1.450120e-19	 1.050687e+03	 0
9897	 G767	 1	 1.454175e-19	 1.052251e+03	 0
9898	 G17174	 1	 1.460444e-19	 1.052069e+03	 0
9899	 G19392	 1	 1.462808e-19	 1.052234e+03	 0
9900	 G3480	 1	 1.477368e-19	 1.051503e+03	 0
9901	 G16692	 1	 1.481503e-19	 1.051913e+03	 0
9902	 G9901	 1	 1.484973e-19	 1.051879e+03	 0
9903	 G8228	 1	 1.515639e-19	 1.050949e+03	 0
9904	 G3309	 1	 1.520381e-19	 1.051183e+03	 0
9905	 G1869	 1	 1.523920e-19	 1.051217e+03	 0
9906	 G12585	 1	 1.537884e-19	 1.050060e+03	 0
9907	 G13845	 1	 1.559527e-19	 1.050539e+03	 0
9908	 G10769	 1	 1.561289e-19	 1.050639e+03	 0
9909	 G19898	 1	 1.572714e-19	 1.050393e+03	 0
9910	 G9996	 1	 1.572730e-19	 1.050632e+03	 0
9911	 G20166	 1	 1.573189e-19	 1.050436e+03	 0
9912	 G15257	 1	 1.576557e-19	 1.050558e+03	 0
9913	 G2500	 1	 1.577066e-19	 1.050336e+03	 0
9914	 G12443	 1	 1.584723e-19	 1.049484e+03	 0
9915	 G13906	 1	 1.588585e-19	 1.049800e+03	 0
9916	 G18119	 1	 1.597665e-19	 1.049759e+03	 0
9917	 G4922	 1	 1.615841e-19	 1.049899e+03	 0
9918	 G3496	 1	 1.618404e-19	 1.049251e+03	 0
9919	 G17941	 1	 1.621828e-19	 1.049689e+03	 0
9920	 G6990	 1	 1.646563e-19	 1.048658e+03	 0
9921	 G18802	 1	 1.652879e-19	 1.049310e+03	 0
9922	 G20394	 1	 1.653576e-19	 1.048996e+03	 0
9923	 G4833	 1	 1.665867e-19	 1.048637e+03	 0
9924	 G17233	 1	 1.668516e-19	 1.048851e+03	 0
9925	 G18559	 1	 1.674910e-19	 1.048930e+03	 0
9926	 G1378	 1	 1.678015e-19	 1.048855e+03	 0
9927	 G14623	 1	 1.680826e-19	 1.048406e+03	 0
9928	 G590	 1	 1.684194e-19	 1.048932e+03	 0
9929	 G12981	 1	 1.695666e-19	 1.048669e+03	 0
9930	 G17366	 1	 1.708085e-19	 1.048643e+03	 0
9931	 G13006	 1	 1.710085e-19	 1.048341e+03	 0
9932	 G20126	 1	 1.712090e-19	 1.048445e+03	 0
9933	 G16945	 1	 1.731494e-19	 1.048186e+03	 0
9934	 G10723	 1	 1.737193e-19	 1.048065e+03	 0
9935	 G3210	 1	 1.760668e-19	 1.047898e+03	 0
9936	 G11360	 1	 1.765901e-19	 1.047574e+03	 0
9937	 G13054	 1	 1.772298e-19	 1.047435e+03	 0
9938	 G7956	 1	 1.786640e-19	 1.047400e+03	 0
9939	 G2373	 1	 1.809433e-19	 1.047048e+03	 0
9940	 G10658	 1	 1.818358e-19	 1.046979e+03	 0
9941	 G2851	 1	 1.820636e-19	 1.046237e+03	 0
9942	 G7250	 1	 1.823425e-19	 1.046928e+03	 0
9943	 G5030	 1	 1.842641e-19	 1.046764e+03	 0
9944	 G3177	 1	 1.843714e-19	 1.046864e+03	 0
9945	 G14171	 1	 1.848700e-19	 1.045750e+03	 0
9946	 G2300	 1	 1.857217e-19	 1.046616e+03	 0
9947	 G10250	 1	 1.858709e-19	 1.046436e+03	 0
9948	 G7164	 1	 1.864724e-19	 1.046378e+03	 0
9949	 G8662	 1	 1.876598e-19	 1.046259e+03	 0
9950	 G18691	 1	 1.904207e-19	 1.045962e+03	 0
9951	 G19017	 1	 1.912648e-19	 1.045266e+03	 0
9952	 G17717	 1	 1.928692e-19	 1.045680e+03	 0
9953	 G21132	 1	 1.948094e-19	 1.044598e+03	 0
9954	 G20985	 1	 1.956411e-19	 1.045305e+03	 0
9955	 G19253	 1	 1.961465e-19	 1.043461e+03	 0
9956	 G9039	 1	 1.964513e-19	 1.045054e+03	 0
9957	 G13877	 1	 1.971123e-19	 1.045062e+03	 0
9958	 G12699	 1	 1.986709e-19	 1.044700e+03	 0
9959	 G2298	 1	 1.986864e-19	 1.044889e+03	 0
9960	 G18879	 1	 1.992831e-19	 1.044838e+03	 0
9961	 G536	 1	 2.010429e-19	 1.044536e+03	 0
9962	 G14480	 1	 2.021897e-19	 1.041102e+03	 0
9963	 G17180	 1	 2.026134e-19	 1.043984e+03	 0
9964	 G18485	 1	 2.029127e-19	 1.044145e+03	 0
9965	 G11103	 1	 2.042350e-19	 1.044052e+03	 0
9966	 G14531	 1	 2.044510e-19	 1.044201e+03	 0
9967	 G11283	 1	 2.056227e-19	 1.043370e+03	 0
9968	 G7407	 1	 2.076554e-19	 1.043807e+03	 0
9969	 G7531	 1	 2.118753e-19	 1.041691e+03	 0
9970	 G17638	 1	 2.119336e-19	 1.043265e+03	 0
9971	 G3185	 1	 2.120463e-19	 1.043097e+03	 0
9972	 G3495	 1	 2.121223e-19	 1.042923e+03	 0
9973	 G15797	 1	 2.144766e-19	 1.043040e+03	 0
9974	 G3366	 1	 2.152347e-19	 1.042823e+03	 0
9975	 G22198	 1	 2.168083e-19	 1.042620e+03	 0
9976	 G4908	 1	 2.187782e-19	 1.042428e+03	 0
9977	 G4695	 1	 2.207437e-19	 1.042227e+03	 0
9978	 G7546	 1	 2.220394e-19	 1.042231e+03	 0
9979	 G6860	 1	 2.236426e-19	 1.042124e+03	 0
9980	 G19981	 1	 2.248787e-19	 1.041924e+03	 0
9981	 G11523	 1	 2.250436e-19	 1.041872e+03	 0
9982	 G4224	 1	 2.254778e-19	 1.041926e+03	 0
9983	 G3699	 1	 2.269020e-19	 1.041748e+03	 0
9984	 G17136	 1	 2.294736e-19	 1.041433e+03	 0
9985	 G14233	 1	 2.298463e-19	 1.041273e+03	 0
9986	 G2290	 1	 2.300090e-19	 1.041312e+03	 0
9987	 G20896	 1	 2.302636e-19	 1.040816e+03	 0
9988	 G5393	 1	 2.312270e-19	 1.041218e+03	 0
9989	 G19350	 1	 2.317845e-19	 1.041254e+03	 0
9990	 G11585	 1	 2.334561e-19	 1.041051e+03	 0
9991	 G17964	 1	 2.374656e-19	 1.040662e+03	 0
9992	 G18901	 1	 2.376167e-19	 1.040621e+03	 0
9993	 G12261	 1	 2.380498e-19	 1.040038e+03	 0
9994	 G10409	 1	 2.420622e-19	 1.040134e+03	 0
9995	 G21110	 1	 2.428792e-19	 1.040054e+03	 0
9996	 G16222	 1	 2.433725e-19	 1.039840e+03	 0
9997	 G16982	 1	 2.434531e-19	 1.039856e+03	 0
9998	 G14505	 1	 2.436342e-19	 1.040100e+03	 0
9999	 G3616	 1	 2.462867e-19	 1.039796e+03	 0
10000	 G12956	 1	 2.476925e-19	 1.039403e+03	 0
10001	 G4196	 1	 2.489846e-19	 1.039241e+03	 0
10002	 G3610	 1	 2.519403e-19	 1.039184e+03	 0
10003	 G970	 1	 2.533715e-19	 1.038969e+03	 0
10004	 G19010	 1	 2.537198e-19	 1.038969e+03	 0
10005	 G8484	 1	 2.538189e-19	 1.038489e+03	 0
10006	 G1922	 1	 2.546547e-19	 1.039061e+03	 0
10007	 G22464	 1	 2.555109e-19	 1.038815e+03	 0
10008	 G1497	 1	 2.559277e-19	 1.037992e+03	 0
10009	 G2302	 1	 2.564206e-19	 1.038628e+03	 0
10010	 G3836	 1	 2.570065e-19	 1.038535e+03	 0
10011	 G6117	 1	 2.576169e-19	 1.038741e+03	 0
10012	 G13197	 1	 2.576997e-19	 1.038436e+03	 0
10013	 G2670	 1	 2.579021e-19	 1.038595e+03	 0
10014	 G9181	 1	 2.584752e-19	 1.038431e+03	 0
10015	 G1900	 1	 2.611993e-19	 1.038429e+03	 0
10016	 G19382	 1	 2.625721e-19	 1.038210e+03	 0
10017	 G14374	 1	 2.650825e-19	 1.037754e+03	 0
10018	 G10457	 1	 2.654991e-19	 1.037877e+03	 0
10019	 G18163	 1	 2.674549e-19	 1.037781e+03	 0
10020	 G9444	 1	 2.693495e-19	 1.037450e+03	 0
10021	 G9780	 1	 2.700223e-19	 1.037514e+03	 0
10022	 G14381	 1	 2.722541e-19	 1.037451e+03	 0
10023	 G16730	 1	 2.723307e-19	 1.037136e+03	 0
10024	 G12766	 1	 2.727277e-19	 1.037331e+03	 0
10025	 G10892	 1	 2.819702e-19	 1.036444e+03	 0
10026	 G16941	 1	 2.837456e-19	 1.033725e+03	 0
10027	 G13857	 1	 2.839663e-19	 1.036432e+03	 0
10028	 G595	 1	 2.843741e-19	 1.036328e+03	 0
10029	 G6942	 1	 2.870332e-19	 1.034340e+03	 0
10030	 G13861	 1	 2.898565e-19	 1.035783e+03	 0
10031	 G21015	 1	 2.898686e-19	 1.035796e+03	 0
10032	 G22421	 1	 2.899430e-19	 1.035690e+03	 0
10033	 G6794	 1	 2.904913e-19	 1.035167e+03	 0
10034	 G16738	 1	 2.914751e-19	 1.035653e+03	 0
10035	 G16693	 1	 2.926704e-19	 1.035243e+03	 0
10036	 G16400	 1	 2.927544e-19	 1.035365e+03	 0
10037	 G14886	 1	 2.931304e-19	 1.035682e+03	 0
10038	 G14010	 1	 2.933462e-19	 1.035375e+03	 0
10039	 G12576	 1	 2.935320e-19	 1.035584e+03	 0
10040	 G10887	 1	 2.938049e-19	 1.035501e+03	 0
10041	 G14083	 1	 2.955258e-19	 1.033253e+03	 0
10042	 G14965	 1	 2.966165e-19	 1.034870e+03	 0
10043	 G5447	 1	 2.976856e-19	 1.034587e+03	 0
10044	 G5520	 1	 2.984930e-19	 1.034950e+03	 0
10045	 G10699	 1	 2.985491e-19	 1.034991e+03	 0
10046	 G6039	 1	 3.008807e-19	 1.034605e+03	 0
10047	 G6479	 1	 3.023458e-19	 1.034321e+03	 0
10048	 G18922	 1	 3.026574e-19	 1.034745e+03	 0
10049	 G11029	 1	 3.036448e-19	 1.034479e+03	 0
10050	 G1924	 1	 3.057259e-19	 1.034601e+03	 0
10051	 G18216	 1	 3.063593e-19	 1.034452e+03	 0
10052	 G15959	 1	 3.066624e-19	 1.034554e+03	 0
10053	 G14440	 1	 3.075988e-19	 1.033851e+03	 0
10054	 G17014	 1	 3.076429e-19	 1.034306e+03	 0
10055	 G11446	 1	 3.087792e-19	 1.034075e+03	 0
10056	 G497	 1	 3.135072e-19	 1.033692e+03	 0
10057	 G12111	 1	 3.142155e-19	 1.033776e+03	 0
10058	 G3099	 1	 3.148397e-19	 1.033832e+03	 0
10059	 G9523	 1	 3.148958e-19	 1.033877e+03	 0
10060	 G3944	 1	 3.161376e-19	 1.033702e+03	 0
10061	 G3593	 1	 3.164359e-19	 1.033680e+03	 0
10062	 G15414	 1	 3.173497e-19	 1.033704e+03	 0
10063	 G4387	 1	 3.234759e-19	 1.033110e+03	 0
10064	 G21157	 1	 3.236010e-19	 1.033117e+03	 0
10065	 G3653	 1	 3.244819e-19	 1.032567e+03	 0
10066	 G4751	 1	 3.268763e-19	 1.032939e+03	 0
10067	 G7130	 1	 3.295164e-19	 1.032844e+03	 0
10068	 G11000	 1	 3.333778e-19	 1.032531e+03	 0
10069	 G4016	 1	 3.355609e-19	 1.032152e+03	 0
10070	 G9292	 1	 3.364254e-19	 1.032261e+03	 0
10071	 G11268	 1	 3.382405e-19	 1.031741e+03	 0
10072	 G22491	 1	 3.389951e-19	 1.032088e+03	 0
10073	 G21604	 1	 3.444883e-19	 1.031063e+03	 0
10074	 G15785	 1	 3.477274e-19	 1.031341e+03	 0
10075	 G5306	 1	 3.512553e-19	 1.030957e+03	 0
10076	 G15212	 1	 3.524038e-19	 1.031197e+03	 0
10077	 G19082	 1	 3.567613e-19	 1.030714e+03	 0
10078	 G17187	 1	 3.569664e-19	 1.030770e+03	 0
10079	 G15897	 1	 3.585293e-19	 1.029613e+03	 0
10080	 G20899	 1	 3.592658e-19	 1.030552e+03	 0
10081	 G14143	 1	 3.637598e-19	 1.030237e+03	 0
10082	 G6135	 1	 3.645407e-19	 1.030017e+03	 0
10083	 G3596	 1	 3.671330e-19	 1.030280e+03	 0
10084	 G11262	 1	 3.761192e-19	 1.029514e+03	 0
10085	 G16869	 1	 3.782181e-19	 1.028753e+03	 0
10086	 G2221	 1	 3.818638e-19	 1.029138e+03	 0
10087	 G19990	 1	 3.827446e-19	 1.029100e+03	 0
10088	 G2478	 1	 3.827454e-19	 1.029045e+03	 0
10089	 G22483	 1	 3.828905e-19	 1.028775e+03	 0
10090	 G14909	 1	 3.832786e-19	 1.028941e+03	 0
10091	 G8998	 1	 3.854459e-19	 1.028963e+03	 0
10092	 G1706	 1	 3.872636e-19	 1.028838e+03	 0
10093	 G3260	 1	 3.873454e-19	 1.028932e+03	 0
10094	 G17457	 1	 3.883557e-19	 1.027855e+03	 0
10095	 G2315	 1	 3.893934e-19	 1.028025e+03	 0
10096	 G4567	 1	 3.923978e-19	 1.028489e+03	 0
10097	 G8694	 1	 3.936964e-19	 1.027959e+03	 0
10098	 G11278	 1	 3.997897e-19	 1.028015e+03	 0
10099	 G1807	 1	 4.046081e-19	 1.027846e+03	 0
10100	 G19753	 1	 4.048340e-19	 1.027239e+03	 0
10101	 G5337	 1	 4.067180e-19	 1.027606e+03	 0
10102	 G11337	 1	 4.083467e-19	 1.027351e+03	 0
10103	 G19589	 1	 4.092699e-19	 1.026571e+03	 0
10104	 G21236	 1	 4.102644e-19	 1.027184e+03	 0
10105	 G14091	 1	 4.131971e-19	 1.027308e+03	 0
10106	 G22241	 1	 4.134977e-19	 1.027333e+03	 0
10107	 G13313	 1	 4.137951e-19	 1.027162e+03	 0
10108	 G13225	 1	 4.142523e-19	 1.027340e+03	 0
10109	 G12492	 1	 4.146976e-19	 1.027109e+03	 0
10110	 G19971	 1	 4.147080e-19	 1.027203e+03	 0
10111	 G4926	 1	 4.187090e-19	 1.026979e+03	 0
10112	 G6657	 1	 4.193034e-19	 1.026379e+03	 0
10113	 G14781	 1	 4.231497e-19	 1.026706e+03	 0
10114	 G18173	 1	 4.252420e-19	 1.026648e+03	 0
10115	 G8796	 1	 4.270390e-19	 1.026433e+03	 0
10116	 G6741	 1	 4.310088e-19	 1.026380e+03	 0
10117	 G9738	 1	 4.321406e-19	 1.026106e+03	 0
10118	 G22387	 1	 4.430253e-19	 1.025321e+03	 0
10119	 G9183	 1	 4.483348e-19	 1.025293e+03	 0
10120	 G13527	 1	 4.539042e-19	 1.024912e+03	 0
10121	 G11747	 1	 4.578309e-19	 1.024720e+03	 0
10122	 G16532	 1	 4.590404e-19	 1.024756e+03	 0
10123	 G21364	 1	 4.616129e-19	 1.024744e+03	 0
10124	 G14000	 1	 4.634961e-19	 1.024467e+03	 0
10125	 G21891	 1	 4.656252e-19	 1.024084e+03	 0
10126	 G6595	 1	 4.687287e-19	 1.024295e+03	 0
10127	 G2121	 1	 4.729802e-19	 1.024047e+03	 0
10128	 G17209	 1	 4.736065e-19	 1.023958e+03	 0
10129	 G20530	 1	 4.793588e-19	 1.023392e+03	 0
10130	 G14104	 1	 4.802310e-19	 1.023667e+03	 0
10131	 G21490	 1	 4.805009e-19	 1.023764e+03	 0
